Geo_Code,FED_Name,TotBuddhistPct,TotChristianPct,TotAnglicanPct,TotBaptistPct,TotCatholicPct,TotChristianOrthodoxPct,TotLutheranPct,TotPentecostalPct,TotPresbyterianPct,TotUnitedChurchPct,TotOtherChristianPct,TotHinduPct,TotJewishPct,TotMuslimPct,TotSikhPct,TotAboriginalPct,TotOtherPct,TotNoReligiousAffiliationPct,MaleBuddhistPct,MaleChristianPct,MaleAnglicanPct,MaleBaptistPct,MaleCatholicPct,MaleChristianOrthodoxPct,MaleLutheranPct,MalePentecostalPct,MalePresbyterianPct,MaleUnitedChurchPct,MaleOtherChristianPct,MaleHinduPct,MaleJewishPct,MaleMuslimPct,MaleSikhPct,MaleAboriginalPct,MaleOtherPct,MaleNoReligiousAffiliationPct,FemaleBuddhistPct,FemaleChristianPct,FemaleAnglicanPct,FemaleBaptistPct,FemaleCatholicPct,FemaleChristianOrthodoxPct,FemaleLutheranPct,FemalePentecostalPct,FemalePresbyterianPct,FemaleUnitedChurchPct,FemaleOtherChristianPct,FemaleHinduPct,FemaleJewishPct,FemaleMuslimPct,FemaleSikhPct,FemaleAboriginalPct,FemaleOtherPct,FemaleNoReligiousAffiliationPct
59032,Surrey Centre,3.0296,34.8133,1.8787,1.7104,14.2519,0.9416,0.8507,1.2555,0.6551,2.0061,11.2587,4.9265,0.1911,4.5353,23.6865,0.0682,0.5277,28.2264,2.848,32.775,1.71,1.657,13.074,0.878,0.788,1.128,0.627,1.881,11.033,4.88,0.215,4.442,23.435,0,0.493,30.832,3.2175,36.9268,2.0525,1.7659,15.4678,1.0078,0.9153,1.3961,0.6842,2.1357,11.5015,4.9741,0.1572,4.632,23.9553,0.0462,0.564,25.5362
59033,Surrey--Newton,1.0963,22.0164,1.867,0.9048,8.5595,0.3973,0.5122,0.8569,0.3878,1.8766,6.6494,6.1564,0.1149,7.2095,44.3487,0.0622,0.2681,18.7371,1.041,20.222,1.494,0.742,8.154,0.405,0.52,0.8,0.241,1.504,6.371,6.236,0.116,7.094,44.858,0.058,0.222,20.164,1.1604,23.7873,2.2351,1.0652,8.969,0.39,0.5041,0.9226,0.5421,2.2446,6.9336,6.0776,0.1141,7.3141,43.8368,0.0666,0.3139,17.3198
59034,Vancouver Centre,2.6425,36.5499,3.4986,0.8808,16.0283,2.6623,0.9155,0.4454,0.8957,3.1126,8.1106,0.7522,1.7072,5.2306,0.5245,0.0198,1.1728,51.3955,2.099,34.228,3.306,0.7,15.197,2.626,0.853,0.489,0.949,2.817,7.292,0.843,1.648,5.424,0.489,0,1.131,54.111,3.2133,39.0196,3.7045,1.0745,16.9157,2.7016,0.9824,0.3889,0.8289,3.4282,8.9849,0.6652,1.7806,5.0143,0.5526,0.0307,1.2178,48.4957
59035,Vancouver East,6.9188,33.343,2.1603,1.3616,17.8118,0.9575,0.5629,0.6736,0.4042,1.4097,8.0013,0.3657,0.8949,1.4963,0.3753,0.3079,1.2462,55.0616,6.06,30.522,2.007,1.283,16.501,0.984,0.627,0.54,0.357,1.177,7.054,0.415,0.917,1.737,0.309,0.318,1.139,58.583,7.7824,36.1578,2.3222,1.449,19.1152,0.9308,0.5182,0.7965,0.451,1.6409,8.9339,0.3071,0.8636,1.2475,0.4318,0.3071,1.353,51.5498
59036,Vancouver Granville,4.5839,35.9937,3.8556,1.6604,15.1217,1.4465,0.876,0.4125,0.9117,3.224,8.4802,0.8862,3.4175,1.6044,0.8404,0.0357,0.9932,51.6451,4.179,33.144,3.73,1.619,13.859,1.4,1.039,0.273,0.777,2.702,7.734,0.995,3.5,1.652,0.853,0.077,0.864,54.747,4.9371,38.4769,3.9649,1.687,16.2314,1.4773,0.7434,0.5337,1.0389,3.6695,9.1212,0.8006,3.3454,1.5536,0.8292,0,1.1151,48.9421
59037,North Island--Powell River,0.6189,43.6051,7.1807,2.6621,12.1562,0.167,1.8615,1.8173,0.9479,6.6749,10.1424,0.1031,0.1572,0.0295,0.0393,0.3585,0.9823,54.1061,0.62,39.466,6.192,2.392,11.282,0.197,1.723,1.555,0.797,5.493,9.835,0.108,0.118,0.049,0.03,0.335,0.797,58.496,0.6175,47.7161,8.1651,2.921,13.0269,0.1372,1.9898,2.078,1.0978,7.8318,10.4489,0.1078,0.2058,0.0196,0.049,0.3823,1.1664,49.7451
59038,Vancouver Kingsway,9.4931,36.588,1.3055,1.4089,21.6464,0.8375,0.468,0.7192,0.2315,1.1774,8.7886,2.5075,0.7094,1.4533,2.6504,0.1084,0.6552,45.8298,8.793,33.823,1.165,1.388,20.259,0.841,0.415,0.577,0.192,0.972,8.002,2.644,0.729,1.57,2.583,0.101,0.658,49.088,10.1554,39.2021,1.4288,1.4288,22.9478,0.8247,0.5178,0.8439,0.2781,1.3713,9.5416,2.3782,0.7,1.3329,2.7138,0.1151,0.6521,42.7407
59039,Vancouver Quadra,3.2247,39.0999,6.3547,1.4205,13.9055,1.9587,1.0915,0.309,1.251,4.7598,8.0642,0.4735,3.4589,1.6098,0.628,0.2093,0.8124,50.4785,2.921,35.554,5.726,1.177,12.975,1.818,0.967,0.273,1.114,4.034,7.481,0.504,3.457,1.692,0.714,0.221,0.725,54.182,3.4891,42.2964,6.9214,1.6403,14.734,2.0859,1.2041,0.3224,1.3748,5.4139,8.5901,0.4551,3.4607,1.536,0.5499,0.1991,0.8912,47.1224
59040,Vancouver South,6.8023,35.3651,1.4493,1.9947,17.8618,0.7777,0.6464,0.7423,0.4848,1.6917,9.7263,3.3532,0.5151,2.3432,12.0139,0.0252,0.409,39.1829,5.981,32.447,1.173,1.807,16.914,0.748,0.633,0.633,0.488,1.319,8.753,3.499,0.467,2.201,12.917,0,0.291,42.176,7.5804,38.1182,1.7009,2.1925,18.7494,0.8062,0.6587,0.8455,0.4916,2.0352,10.6479,3.215,0.5604,2.4776,11.1493,0.0295,0.5211,36.3484
59041,Victoria,1.5227,39.7888,8.5753,1.6076,12.0734,0.6977,1.3907,0.6883,1.4803,5.5346,7.7456,0.3536,0.8061,1.155,0.4007,0.1037,1.9517,53.9082,1.47,36.674,7.901,1.52,11.361,0.77,1.2,0.69,1.26,4.69,7.271,0.4,0.78,1.11,0.37,0.04,1.58,57.576,1.5697,42.5615,9.1598,1.6946,12.7007,0.6333,1.5608,0.6868,1.6857,6.2968,8.152,0.3211,0.8295,1.1951,0.4281,0.1695,2.2833,50.6422
59042,West Vancouver--Sunshine Coast--Sea to Sky Country,1.3492,42.4394,8.6097,1.62,13.3117,0.6543,1.5433,0.6227,1.0785,6.7822,8.2217,0.2662,1.0469,3.276,0.9566,0.528,0.7987,49.3389,1.289,38.872,7.529,1.418,12.196,0.764,1.187,0.561,1.215,6.075,7.934,0.267,1.068,3.268,0.939,0.515,0.663,53.148,1.4163,45.8794,9.6397,1.8058,14.3843,0.5488,1.8855,0.6904,0.9383,7.471,8.5067,0.2744,1.0268,3.2929,0.9737,0.54,0.9295,45.6758
60001,Yukon,0.8703,46.1585,8.2383,2.2809,18.3673,0.4802,1.2155,1.8157,0.5252,4.4118,8.8235,0.4802,0.06,0.12,0.2701,1.1855,0.9004,49.91,0.834,44.057,7.954,2.472,16.831,0.685,1.102,1.787,0.417,3.753,9.026,0.477,0.06,0.089,0.298,1.281,0.864,52.011,0.9072,48.2915,8.4971,2.0562,19.8972,0.2721,1.3305,1.8446,0.6653,5.0801,8.5878,0.4838,0.0605,0.1512,0.2117,1.1188,0.9374,47.8077
61001,Northwest Territories,0.4289,66.299,10.2206,1.3235,38.7255,0.3309,0.8211,2.1814,0.2451,2.6103,9.8407,0.1716,0.0858,0.674,0.049,1.2377,0.5392,30.5147,0.436,64.09,9.862,1.284,37.461,0.291,0.872,2.035,0.291,2.423,9.62,0.218,0.097,0.751,0,1.187,0.606,32.614,0.4215,68.5594,10.6124,1.339,40.0446,0.3719,0.7687,2.3556,0.2232,2.8019,10.0669,0.124,0.0744,0.5951,0.0496,1.2894,0.4711,28.3908
62001,Nunavut,0.0631,85.9779,50.2839,0.2839,23.9432,0.0631,0.1262,4.9211,0.1104,0.7413,5.5205,0.0946,0.0315,0.1577,0.0315,0.4259,0.2524,12.9495,0.062,85.6,49.662,0.308,24.277,0.092,0.092,4.769,0.092,0.677,5.569,0.123,0.062,0.185,0.062,0.431,0.215,13.323,0.0971,86.4034,50.9874,0.2266,23.5675,0,0.1619,5.0178,0.1295,0.777,5.4387,0.0971,0,0.1295,0,0.4208,0.3237,12.496
