Geo_Code,Prov_Name,FED_Name,GNR,Topic,Characteristic,Total,Male,Female
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$20,000 to $29,999",4195,1840,2360
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$30,000 to $39,999",3575,1520,2055
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$40,000 to $49,999",2870,1500,1365
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$50,000 to $59,999",2210,1175,1035
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$60,000 to $79,999",2135,995,1140
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$80,000 to $99,999",860,475,380
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$100,000 and over",1140,785,355
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$100,000 to $124,999",560,315,245
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$125,000 and over",580,470,110
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,After-tax income in 2010 of population 15 years and over,28495,13115,15375
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"Under $5,000",2515,1125,1390
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$5,000 to $9,999",2405,1025,1385
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$10,000 to $14,999",3075,1220,1855
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$15,000 to $19,999",3100,1215,1880
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$20,000 to $29,999",5045,2265,2780
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$30,000 to $39,999",4375,2005,2370
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$40,000 to $49,999",2795,1450,1345
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$50,000 to $59,999",1755,800,955
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$60,000 to $79,999",1530,815,715
11002,Prince Edward Island,Charlottetown,24.3,Income of individuals in 2010,"$80,000 to $99,999",440,325,115
