Geo_Code,Prov_Name,FED_Name,GNR,Topic,Characteristic,Total,Male,Female
11003,Prince Edward Island,Egmont,38.6,Education,Bachelor's degree,1675,760,915
11003,Prince Edward Island,Egmont,38.6,Education,"University certificate, diploma or degree above bachelor level",870,305,565
11004,Prince Edward Island,Malpeque,34.3,Education,"Total population aged 15 years and over by highest certificate, diploma or degree",28515,13920,14595
11004,Prince Edward Island,Malpeque,34.3,Education,"No certificate, diploma or degree",5470,3000,2470
11004,Prince Edward Island,Malpeque,34.3,Education,High school diploma or equivalent,7620,3820,3795
11004,Prince Edward Island,Malpeque,34.3,Education,"Postsecondary certificate, diploma or degree",15425,7100,8325
11004,Prince Edward Island,Malpeque,34.3,Education,Apprenticeship or trades certificate or diploma,3210,2215,995
11004,Prince Edward Island,Malpeque,34.3,Education,"College, CEGEP or other non-university certificate or diploma",6775,2660,4110
11004,Prince Edward Island,Malpeque,34.3,Education,University certificate or diploma below bachelor level,965,345,615
11004,Prince Edward Island,Malpeque,34.3,Education,"University certificate, diploma or degree at bachelor level or above",4485,1880,2600
11004,Prince Edward Island,Malpeque,34.3,Education,Bachelor's degree,3070,1140,1930
11004,Prince Edward Island,Malpeque,34.3,Education,"University certificate, diploma or degree above bachelor level",1410,740,670
11004,Prince Edward Island,Malpeque,34.3,Education,"Total population aged 25 to 64 years by highest certificate, diploma or degree",19325,9420,9905
11004,Prince Edward Island,Malpeque,34.3,Education,"No certificate, diploma or degree",2300,1440,860
11004,Prince Edward Island,Malpeque,34.3,Education,High school diploma or equivalent,4535,2280,2255
11004,Prince Edward Island,Malpeque,34.3,Education,"Postsecondary certificate, diploma or degree",12495,5700,6790
11004,Prince Edward Island,Malpeque,34.3,Education,Apprenticeship or trades certificate or diploma,2505,1685,815
11004,Prince Edward Island,Malpeque,34.3,Education,"College, CEGEP or other non-university certificate or diploma",5525,2235,3290
11004,Prince Edward Island,Malpeque,34.3,Education,University certificate or diploma below bachelor level,735,250,490
11004,Prince Edward Island,Malpeque,34.3,Education,"University certificate, diploma or degree at bachelor level or above",3725,1530,2195
